client_id,signup_date,last_activity,tenure_days,plan_tier,effective_fee,discount_pct,sessions_30d,avg_session_min,complaints_90d,payment_failures_180d,auto_pay,contract,region_id,country,device,app_version,marketing_source,annual_income,favorite_color,churned
48574269,2023-10-19,2025-09-02,804,1,9.15,10,12,16.81,1,0,0,monthly,102,FR,android,3.7,referral,,yellow,0
22381670,2025-04-16,2025-11-24,259,2,19.1,0,11,18.13,2,1,1,monthly,104,PT,android,5.1,organic,23566.0,white,1
42068806,2025-11-27,2025-07-03,34,3,33.98,0,11,7.5,1,0,1,monthly,107,DE,ios,5.7,organic,39529.0,red,0
53407265,2023-10-16,2025-09-04,807,2,17.32,0,14,12.12,1,0,0,annual,104,ES,android,3.3,ads,37454.0,green,0
79966035,2025-05-02,2025-06-11,243,3,36.21,0,13,17.34,1,0,0,monthly,107,ES,ios,5.7,referral,42529.0,yellow,1
13335939,2023-10-13,2025-10-06,810,4,58.19,0,14,19.71,1,0,1,monthly,102,PT,android,3.2,ads,,yellow,0
48999792,2025-02-23,2025-05-06,311,3,37.41,0,16,12.77,0,0,1,annual,102,FR,ios,5.7,ads,,green,1
16858584,2025-05-13,2025-06-21,232,4,57.15,0,13,16.16,1,2,0,monthly,102,ES,ios,5.0,partner,13147.0,red,1
66339022,2024-05-07,2025-11-08,603,3,28.22,20,6,11.8,0,0,1,monthly,101,NL,ios,4.7,organic,29921.0,blue,0
26754516,2025-03-17,2025-07-10,289,4,56.27,10,13,19.62,1,0,0,annual,101,ES,web,5.0,ads,39243.0,black,1
55061853,2023-10-26,2025-10-24,797,3,30.26,0,9,17.37,2,0,1,monthly,107,PT,android,3.4,ads,33516.0,white,0
48350854,2023-03-28,2025-10-09,1009,3,9999.0,0,8,11.76,0,0,1,monthly,104,ES,android,3.7,referral,5830.0,red,1
57633202,2023-04-16,2025-11-01,990,3,34.05,0,11,17.62,1,0,0,monthly,107,ES,android,3.0,referral,32805.0,white,0
83604171,2024-05-04,2025-07-21,606,4,60.3,0,12,12.52,0,0,1,monthly,106,FR,web,4.9,organic,17992.0,white,1
26491411,2025-09-15,2025-10-29,107,2,19.12,10,10,17.24,0,1,1,monthly,106,PT,android,5.9,referral,32310.0,white,1
70427788,2023-05-20,2025-07-31,956,3,34.76,5,14,18.33,0,1,1,annual,107,IT,ios,3.6,ads,45503.0,blue,0
43426638,2024-05-14,2025-08-14,596,2,20.59,0,7,27.98,0,0,0,monthly,102,ES,android,4.2,referral,0.0,green,0
71599682,2025-02-09,2025-07-04,325,4,49.75,20,9,12.23,0,0,1,monthly,106,PT,web,5.7,organic,53100.0,blue,1
37164203,2023-08-10,2025-05-07,874,2,21.13,0,5,12.4,1,0,0,monthly,105,PT,ios,3.3,referral,17355.0,yellow,1
16817264,2025-03-01,2025-12-29,305,3,38.86,0,13,11.37,0,0,0,monthly,104,DE,ios,5.6,referral,45943.0,red,0
39415415,2023-12-02,2025-05-08,760,3,36.14,0,12,8.8,1,1,1,monthly,105,DE,ios,3.1,referral,43774.0,blue,0
27888675,2025-06-04,2025-12-05,210,4,64.31,0,14,12.76,2,0,1,monthly,107,DE,ios,5.6,referral,,yellow,0
57171043,2024-09-26,2025-08-27,461,1,9999.0,10,14,19.49,0,0,1,monthly,107,ES,android,4.3,organic,38362.0,green,1
49940529,2024-08-21,2025-10-11,497,3,27.92,10,12,19.42,0,0,1,monthly,102,PT,android,4.5,referral,22179.0,green,0
88743417,2023-07-13,2025-07-31,902,3,40.73,0,6,15.27,0,0,1,annual,101,IT,android,3.3,ads,7837.0,blue,0
94451030,2024-05-22,2025-07-11,588,4,58.73,0,9,12.48,0,0,1,monthly,102,PT,android,4.2,ads,47928.0,blue,0
25417819,2025-07-26,2025-06-08,158,4,63.28,0,14,12.54,0,1,1,monthly,106,PT,ios,5.3,organic,22436.0,yellow,1
66437586,2023-01-22,2025-09-26,1074,2,20.05,0,14,10.0,0,0,0,annual,101,PT,web,3.8,organic,57211.0,blue,0
22462170,2025-04-10,2025-05-22,265,2,22.32,0,11,11.41,1,1,0,monthly,105,PT,ios,5.4,ads,44362.0,blue,1
28899173,2024-06-23,2025-10-15,556,1,8.48,0,7,5.98,0,0,0,monthly,103,NL,android,4.6,organic,20176.0,red,0
31757528,2025-02-26,2025-11-13,308,4,61.37,0,14,23.65,0,0,1,monthly,107,DE,ios,5.6,referral,40240.0,blue,0
10511029,2024-12-27,2025-10-02,369,2,19.43,0,7,24.77,0,0,1,monthly,106,PT,android,4.6,ads,39390.0,blue,0
51080936,2024-04-18,2025-08-27,622,3,38.46,0,13,3.63,2,0,0,monthly,104,PT,ios,4.9,organic,-999.0,green,0
15852946,2023-12-04,2025-07-24,758,3,32.36,10,9,15.99,1,0,0,monthly,103,ES,ios,3.0,organic,,blue,0
43034326,2024-11-17,2025-06-15,409,2,22.05,0,7,15.39,1,0,1,monthly,106,DE,ios,4.5,organic,,red,0
25883513,2023-06-03,2025-11-08,942,1,5.23,0,10,15.75,4,0,1,monthly,102,IT,web,3.9,organic,38066.0,green,0
99115342,2024-10-01,2025-10-20,456,1,9.8,0,11,11.19,0,0,0,monthly,104,ES,android,4.9,organic,32254.0,white,1
66614693,2023-04-14,2025-05-20,992,4,60.89,0,12,21.14,0,1,1,monthly,107,DE,ios,3.4,ads,12536.0,yellow,0
15999074,2024-12-12,2025-09-17,384,2,20.48,0,7,16.21,0,0,1,annual,104,ES,web,4.0,ads,46208.0,blue,0
22940209,2024-11-19,2025-11-04,407,1,12.1,0,11,20.95,1,0,1,annual,107,ES,android,4.3,referral,54375.0,white,0
88085396,2023-04-03,2025-05-09,1003,3,34.19,0,9,9.82,0,0,1,monthly,104,DE,ios,3.3,ads,34147.0,yellow,1
13750425,2025-04-09,2025-09-15,266,2,20.1,0,10,6.2,1,1,1,monthly,105,ES,android,5.3,ads,14183.0,black,0
60971343,2024-03-31,2025-05-09,640,4,62.59,0,15,18.36,1,0,1,monthly,107,IT,ios,4.0,organic,30416.0,red,0
61723775,2025-05-11,2025-05-25,234,2,14.98,0,10,8.72,0,1,1,monthly,106,IT,android,5.9,referral,19270.0,blue,0
73857074,2023-02-15,2025-05-28,1050,1,9.03,20,12,21.33,2,0,0,monthly,107,ES,android,3.5,organic,28372.0,green,0
25976459,2023-07-16,2025-08-14,899,1,9.26,0,14,2.74,1,0,0,monthly,106,ES,ios,3.3,ads,,black,0
99172262,2024-06-24,2025-06-23,555,2,17.98,0,8,11.19,1,0,1,annual,101,ES,android,4.9,ads,41185.0,red,0
30148851,2023-07-26,2025-05-15,889,2,20.73,0,13,11.55,0,1,1,monthly,102,DE,android,3.8,organic,51672.0,blue,0
18667136,2023-12-28,2025-10-28,734,3,37.69,0,16,14.01,2,0,1,monthly,106,IT,ios,3.2,ads,40780.0,white,0
80314554,2024-12-24,2025-12-22,372,2,22.28,0,9,15.82,1,1,0,monthly,107,DE,ios,4.1,partner,17188.0,blue,1
83270993,2023-06-08,2025-10-15,937,2,19.69,0,10,16.88,0,0,1,monthly,106,ES,android,3.7,ads,41546.0,white,1
91086470,2025-01-12,2025-08-01,353,2,21.92,0,7,17.59,1,0,0,annual,103,FR,web,5.8,ads,28000.0,blue,0
85165315,2023-04-24,2025-08-22,982,2,21.9,0,13,19.78,0,1,0,monthly,105,NL,web,3.7,organic,29579.0,white,1
97795248,2023-07-11,2025-12-12,904,4,59.8,0,12,13.97,2,0,0,monthly,105,NL,android,3.8,organic,31804.0,green,0
12856494,2024-10-05,2025-08-19,452,1,8.04,5,7,26.4,0,0,1,monthly,104,IT,web,4.1,organic,33891.0,blue,0
33907356,2025-05-18,2025-11-20,227,4,58.59,0,14,23.82,0,0,1,monthly,104,ES,web,5.1,referral,46176.0,yellow,0
97358790,2023-07-06,2025-09-01,909,2,21.83,0,8,12.13,0,0,1,monthly,107,ES,ios,3.4,organic,38956.0,yellow,0
54814357,2023-11-25,2025-08-15,767,1,9.9,0,4,12.18,1,1,0,annual,104,FR,web,3.5,organic,15403.0,red,0
53301690,2025-10-10,2025-08-01,82,1,7.69,0,10,12.5,0,1,1,annual,102,FR,ios,5.1,organic,10971.0,white,0
51967575,2025-12-19,2025-09-23,12,1,6.28,0,12,17.18,1,0,0,monthly,104,IT,web,5.0,organic,,black,1
17862252,2024-09-28,2025-09-25,459,3,36.82,0,10,8.67,0,0,0,monthly,102,ES,android,4.3,organic,39542.0,green,1
59243069,2024-05-04,2025-07-22,606,2,18.79,0,15,11.01,1,0,0,monthly,105,NL,ios,4.7,organic,49656.0,white,0
38321240,2024-01-15,2025-07-05,716,2,20.72,0,10,1.5,0,0,1,monthly,107,IT,android,4.8,organic,30621.0,red,0
37860013,2024-11-01,2025-06-21,425,3,37.72,0,15,13.36,0,0,1,monthly,105,NL,ios,4.8,referral,35920.0,white,0
19163510,2024-10-09,2025-10-12,448,3,30.5,5,12,21.39,0,0,1,monthly,106,PT,android,4.2,organic,38684.0,green,0
79753774,2023-11-19,2025-09-21,773,4,59.89,0,13,14.34,2,1,1,monthly,106,FR,ios,3.2,organic,10239.0,black,0
39464380,2023-01-25,2025-10-13,1071,4,59.61,0,14,14.92,0,0,1,monthly,104,IT,web,3.9,ads,9428.0,white,0
56184330,2023-06-15,2025-08-27,930,3,34.03,5,5,14.92,2,0,1,annual,104,PT,ios,3.1,organic,,white,0
21487797,2025-11-15,2025-12-01,46,3,37.72,0,13,9.24,2,0,1,annual,104,ES,android,5.7,referral,37169.0,red,0
18263463,2024-04-02,2025-09-19,638,3,28.86,10,9,14.4,0,0,1,monthly,103,ES,android,4.0,ads,,green,0
32505705,2024-06-12,2025-11-16,567,2,21.24,0,9,19.59,2,0,1,monthly,101,ES,android,4.2,ads,57812.0,red,0
25797727,2024-05-26,2025-08-26,584,3,37.26,0,17,18.09,0,0,0,annual,105,FR,web,4.1,organic,,blue,0
16089746,2025-05-07,2025-06-10,238,1,9.1,5,8,19.87,0,0,1,monthly,101,IT,ios,5.4,organic,27065.0,yellow,1
67047758,2023-03-13,2025-05-09,1024,3,34.69,0,12,22.58,1,0,0,monthly,102,ES,ios,3.1,referral,13008.0,black,1
33064862,2023-04-01,2025-09-15,1005,4,60.91,0,17,20.23,0,0,1,monthly,104,FR,web,3.6,organic,39253.0,blue,0
62437885,2023-10-30,2025-12-18,793,1,10.75,0,4,8.72,1,1,1,monthly,107,IT,ios,3.4,organic,3184.0,red,0
40663474,2024-06-16,2025-11-07,563,3,36.27,0,16,13.94,0,0,0,annual,102,PT,android,4.6,ads,18415.0,green,0
77764035,2025-01-04,2025-12-06,361,4,61.22,0,11,26.34,0,0,0,monthly,106,ES,android,5.7,organic,36321.0,yellow,0
92278227,2024-06-21,2025-07-02,558,1,7.05,10,7,15.64,0,0,1,monthly,103,PT,android,4.5,ads,22776.0,green,0
95999832,2024-04-28,2025-05-09,612,2,22.17,0,3,13.84,0,0,1,monthly,102,NL,web,4.5,ads,31338.0,white,1
27019917,2025-10-23,2025-08-21,69,4,62.56,0,11,9.59,1,0,0,monthly,101,FR,web,5.3,referral,29102.0,black,1
68642437,2023-06-26,2025-11-19,919,4,60.4,0,13,14.7,4,0,0,annual,101,DE,android,3.6,organic,16432.0,yellow,1
84518575,2024-09-18,2025-12-26,469,1,6.7,0,5,17.55,0,1,0,monthly,103,ES,ios,4.9,organic,3078.0,red,0
70160396,2024-08-16,2025-05-11,502,2,19.74,0,9,14.34,0,0,1,annual,103,IT,ios,4.1,organic,41801.0,white,1
83594062,2024-06-02,2025-10-17,577,3,35.42,0,7,10.63,2,0,1,monthly,105,PT,ios,4.0,organic,29510.0,yellow,0
27279532,2025-06-03,2025-12-05,211,1,7.1,5,11,13.03,1,1,1,annual,101,ES,ios,5.7,partner,36754.0,white,0
60496276,2023-10-20,2025-11-19,803,2,19.2,0,8,21.15,0,0,1,annual,102,PT,android,3.6,ads,31181.0,green,1
11517179,2025-11-10,2025-10-31,51,1,6.89,0,10,18.51,0,0,1,annual,101,ES,ios,5.5,organic,30931.0,black,1
49385336,2023-12-30,2025-07-27,732,1,11.33,0,6,16.7,2,1,1,annual,106,PT,ios,3.0,organic,34289.0,yellow,1
19945431,2024-08-19,2025-05-31,499,2,20.36,0,10,17.15,0,0,0,monthly,103,DE,android,4.4,ads,29307.0,white,0
46084504,2024-07-24,2025-10-26,525,3,31.37,0,13,8.15,0,0,1,monthly,104,FR,ios,4.5,organic,,black,0
71704072,2025-07-19,2025-07-20,165,3,35.76,0,7,15.38,0,1,1,monthly,105,NL,android,5.7,organic,17930.0,green,1
91938788,2024-04-25,2025-12-16,615,3,34.87,0,7,20.16,0,0,1,monthly,102,DE,web,4.1,ads,,yellow,0
27322934,2023-11-08,2025-12-29,784,2,16.9,20,8,12.43,2,0,0,annual,101,ES,web,3.5,ads,46098.0,red,0
95841294,2023-01-24,2025-12-18,1072,2,19.13,0,11,20.61,1,0,0,monthly,104,IT,ios,3.0,organic,52874.0,black,0
18660704,2024-02-03,2025-05-24,697,1,8.23,0,9,17.52,2,0,1,monthly,107,ES,android,4.8,ads,49767.0,green,1
73097072,2025-06-23,2025-08-14,191,1,7.88,5,12,19.97,1,0,1,monthly,107,NL,web,5.0,ads,28091.0,blue,0
92146994,2023-01-11,2025-06-21,1085,2,18.81,0,13,15.56,1,1,0,monthly,102,ES,android,3.5,ads,29456.0,white,1
87738473,2025-09-08,2025-12-26,114,1,8.03,20,11,20.07,0,0,0,monthly,102,DE,ios,5.9,organic,32040.0,white,1
43459082,2024-08-17,2025-12-26,501,1,10.32,0,8,5.21,1,1,1,annual,103,DE,android,4.3,referral,26902.0,red,0
80566289,2023-06-03,2025-06-11,942,1,9.57,0,13,15.45,0,0,0,monthly,102,DE,android,3.1,ads,44291.0,yellow,0
70573657,2023-11-27,2025-12-07,765,3,34.06,0,15,20.03,1,0,1,monthly,107,DE,web,3.6,organic,20612.0,red,0
74289294,2024-08-29,2025-11-24,489,3,34.22,0,6,15.28,1,1,1,monthly,101,FR,android,4.3,organic,17064.0,green,0
78456080,2023-12-12,2025-08-29,750,4,62.23,5,13,21.82,0,0,1,annual,102,IT,ios,3.6,ads,13850.0,white,0
31705082,2023-04-29,2025-08-08,977,3,33.29,0,10,13.56,1,0,1,monthly,101,ES,ios,3.4,referral,,yellow,0
44295734,2024-12-30,2025-11-07,366,2,9999.0,10,9,10.97,0,0,0,annual,106,PT,ios,4.3,ads,25394.0,red,1
47301385,2025-01-06,2025-09-16,359,1,16.37,5,10,4.67,0,0,1,monthly,104,ES,android,5.0,organic,23337.0,blue,0
66523876,2023-05-11,2025-07-23,965,2,18.82,10,5,11.61,1,0,1,annual,102,PT,android,3.3,organic,33172.0,red,0
32401279,2023-11-04,2025-09-16,788,1,6.26,10,10,17.6,0,0,1,monthly,103,IT,web,3.9,organic,15678.0,black,0
22001714,2023-09-25,2025-10-01,828,2,21.84,0,9,18.82,0,0,0,monthly,101,PT,android,3.9,organic,42392.0,white,0
77800013,2024-12-23,2025-12-14,373,2,17.99,0,9,5.85,1,0,1,monthly,101,ES,android,4.0,ads,16642.0,blue,0
43013864,2025-03-10,2025-09-14,296,2,20.89,5,7,20.8,0,0,0,monthly,107,PT,ios,5.1,ads,15582.0,blue,0
37102174,2025-03-07,2025-06-22,299,2,19.53,0,10,8.65,0,0,0,annual,105,IT,ios,5.9,organic,22988.0,yellow,0
99634136,2025-10-24,2025-08-03,68,3,34.02,0,14,14.77,0,0,0,monthly,105,NL,ios,5.8,referral,30067.0,black,0
73332945,2025-04-21,2025-05-31,254,3,38.53,0,8,10.59,1,0,1,monthly,104,ES,android,5.0,partner,,white,1
73321900,2023-12-18,2025-12-01,744,3,36.24,0,13,17.75,0,0,1,monthly,104,PT,android,3.4,ads,30955.0,white,1
39769505,2023-04-28,2025-12-29,978,3,33.42,10,14,16.06,0,0,1,monthly,106,IT,android,3.4,ads,9535.0,yellow,0
21673577,2024-11-04,2025-08-22,422,2,20.95,0,9,18.32,1,0,1,monthly,101,NL,ios,4.9,organic,38825.0,yellow,0
15623987,2025-09-30,2025-11-19,92,1,9.01,0,6,24.56,0,1,1,monthly,105,FR,web,5.7,referral,38556.0,red,0
79646893,2025-12-03,2025-08-11,28,3,29.07,20,5,15.64,1,3,0,monthly,104,ES,ios,5.7,organic,23875.0,red,1
90292362,2023-09-10,2025-05-29,843,2,22.65,0,7,10.29,0,0,0,monthly,102,PT,ios,3.0,ads,34392.0,white,1
85993943,2023-09-16,2025-10-12,837,2,19.27,5,15,18.52,0,0,1,monthly,102,FR,ios,3.6,ads,52084.0,blue,0
47343549,2023-02-10,2025-08-22,1055,2,23.95,0,9,25.92,0,0,0,monthly,106,IT,ios,3.8,organic,19901.0,yellow,1
44252035,2023-06-04,2025-07-21,941,4,61.86,0,12,18.94,1,0,0,monthly,107,FR,ios,3.4,organic,45447.0,blue,0
30703572,2024-08-30,2025-11-25,488,3,35.46,0,10,20.17,0,0,1,monthly,101,NL,web,4.4,ads,49718.0,blue,0
88459997,2024-08-21,2025-05-30,497,2,20.54,0,12,5.44,0,0,0,monthly,102,DE,ios,4.2,organic,34462.0,black,0
58171635,2024-02-11,2025-11-13,689,3,35.29,0,9,16.57,0,0,1,monthly,105,ES,android,4.4,organic,14794.0,green,0
20361276,2023-12-06,2025-06-21,756,2,17.24,0,9,12.64,1,1,1,annual,106,PT,ios,3.3,referral,-999.0,red,0
21968831,2025-06-27,2025-07-26,187,2,19.79,0,8,9.92,0,0,0,monthly,104,ES,android,5.1,ads,44824.0,green,1
15129381,2024-05-18,2025-11-28,592,2,20.48,0,8,13.87,1,0,1,monthly,107,ES,ios,4.9,ads,,green,0
11008084,2025-06-04,2025-07-11,210,2,19.07,0,6,14.15,2,0,0,monthly,106,PT,web,5.2,organic,31267.0,green,0
73502953,2025-11-20,2025-11-14,41,3,35.73,0,13,11.5,0,1,0,annual,101,FR,ios,5.1,organic,48203.0,black,0
12184805,2023-12-14,2025-08-10,748,1,9.54,5,7,14.88,2,0,1,monthly,102,ES,android,3.7,organic,,green,0
76183613,2023-08-10,2025-05-15,874,3,33.02,10,13,14.21,0,0,1,annual,101,DE,ios,3.1,organic,44000.0,yellow,0
99159529,2025-11-09,2025-05-17,52,2,21.45,0,14,19.71,1,0,1,monthly,106,ES,android,5.0,organic,27496.0,black,0
84832539,2024-11-26,2025-06-05,400,3,35.36,0,13,16.62,1,0,1,monthly,104,NL,ios,4.5,partner,8530.0,white,0
81620644,2023-11-15,2025-09-04,777,3,31.98,0,12,17.26,0,1,1,monthly,107,PT,android,3.3,organic,17936.0,blue,0
80532527,2024-11-11,2025-08-19,415,3,38.93,0,12,20.88,2,1,0,monthly,106,PT,ios,4.6,organic,37655.0,yellow,1
86035000,2024-07-17,2025-10-20,532,3,31.21,10,9,17.58,0,0,0,monthly,106,PT,web,4.3,referral,35111.0,yellow,0
16097677,2025-09-18,2025-05-24,104,4,47.85,20,8,13.96,1,0,1,monthly,101,PT,android,5.0,referral,38206.0,black,1
54277088,2023-10-08,2025-09-08,815,2,19.24,0,8,1.48,1,0,1,monthly,101,FR,ios,3.2,partner,26861.0,black,0
39438209,2025-12-21,2025-06-29,10,3,33.92,0,15,18.83,1,0,1,monthly,107,IT,ios,5.3,organic,34954.0,red,1
57796080,2025-10-21,2025-10-06,71,3,36.47,5,6,8.03,3,0,1,monthly,104,NL,ios,5.3,organic,40757.0,white,1
44123979,2023-07-17,2025-07-07,898,1,13.04,0,13,14.73,1,1,1,monthly,107,IT,web,3.5,ads,65039.0,black,0
26576796,2023-06-30,2025-11-08,915,2,20.97,0,5,15.48,0,0,1,monthly,103,NL,ios,3.1,referral,26510.0,blue,0
64749427,2024-08-06,2025-07-08,512,2,19.75,0,13,23.25,0,0,1,monthly,105,PT,android,4.6,organic,46346.0,green,0
54821747,2023-02-19,2025-12-20,1046,2,21.35,0,6,24.55,0,0,0,monthly,104,ES,ios,3.1,partner,41052.0,blue,0
29084168,2023-11-24,2025-12-06,768,2,20.15,0,17,10.72,0,0,1,monthly,101,DE,ios,3.6,referral,33717.0,yellow,0
62207722,2024-04-21,2025-10-08,619,2,19.57,0,9,6.35,0,0,1,monthly,104,ES,web,4.5,organic,,white,0
23414336,2025-11-27,2025-09-07,34,3,35.73,0,9,16.2,2,1,0,monthly,107,PT,ios,5.1,ads,51458.0,green,1
84032752,2025-12-22,2025-07-14,10,1,9.02,0,12,16.45,0,0,0,monthly,104,NL,ios,5.5,organic,35484.0,white,1
64393783,2023-06-15,2025-10-06,930,3,31.99,10,16,8.79,0,0,1,monthly,104,DE,android,3.9,organic,23727.0,black,0
86805220,2025-09-03,2025-12-27,119,2,18.4,10,14,15.4,1,0,0,monthly,105,ES,ios,5.9,organic,19618.0,black,0
52422931,2023-04-10,2025-10-14,996,3,36.32,0,9,17.84,1,0,0,monthly,106,FR,web,3.7,organic,35654.0,red,0
83732736,2025-03-30,2025-09-17,276,1,8.63,0,11,7.37,3,0,0,monthly,106,ES,android,5.5,organic,18870.0,green,0
31716013,2025-07-14,2025-08-23,170,2,20.47,5,10,8.53,3,0,0,monthly,104,DE,ios,5.7,ads,24038.0,green,1
95771546,2025-09-02,2025-07-30,120,1,8.0,0,9,10.39,0,1,0,monthly,104,NL,ios,5.4,referral,23721.0,white,0
98072103,2023-09-02,2025-11-02,851,3,33.73,0,14,14.23,5,0,0,monthly,104,FR,android,3.3,organic,32646.0,black,0
91439983,2025-09-05,2025-08-07,117,2,18.83,0,13,19.41,1,0,1,monthly,107,IT,ios,5.0,organic,40407.0,yellow,1
77242744,2023-05-07,2025-08-02,969,4,57.63,0,12,13.04,0,0,1,annual,107,PT,android,3.4,ads,,white,0
34981868,2024-07-22,2025-06-28,527,2,21.11,5,15,16.08,1,0,0,monthly,105,PT,web,4.7,organic,29024.0,blue,1
66405426,2024-05-29,2025-08-28,581,2,17.86,0,8,27.48,6,0,1,monthly,102,ES,ios,4.8,organic,33516.0,red,0
27707726,2023-12-12,2025-06-20,750,2,18.45,0,14,9.76,0,0,1,monthly,107,ES,android,3.4,organic,21521.0,black,1
43403435,2023-01-25,2025-11-08,1071,3,33.98,10,6,9.58,0,0,1,monthly,102,ES,ios,3.6,ads,23779.0,black,0
43792778,2025-04-25,2025-07-14,250,2,18.73,0,6,17.57,0,0,1,annual,101,ES,web,5.7,referral,25457.0,green,1
23110086,2024-01-03,2025-12-20,728,2,9999.0,10,11,20.68,2,0,0,monthly,103,ES,android,4.2,ads,36032.0,blue,1
17528625,2024-12-25,2025-12-07,371,1,7.76,0,12,17.49,1,0,1,monthly,105,DE,android,4.1,ads,,red,0
29878373,2024-03-25,2025-06-07,646,1,11.82,0,8,24.85,0,0,1,monthly,101,IT,ios,4.5,ads,14560.0,red,1
84745553,2024-02-14,2025-09-08,686,1,10.67,10,14,17.4,0,0,0,monthly,103,ES,ios,4.6,partner,35348.0,black,0
59544534,2025-08-28,2025-08-04,125,4,49.29,20,13,3.39,1,0,1,annual,106,IT,android,5.0,ads,28786.0,yellow,0
51889721,2023-04-14,2025-08-09,992,2,16.94,20,11,15.33,1,1,0,annual,105,DE,ios,3.7,organic,29623.0,black,0
94283347,2025-03-17,2025-07-18,289,1,9.64,5,11,11.32,2,0,1,monthly,101,ES,ios,5.4,organic,25168.0,red,1
20812185,2025-03-28,2025-11-03,278,4,58.84,0,7,22.05,1,0,1,annual,102,ES,web,5.3,organic,47977.0,white,0
60276118,2024-02-21,2025-11-19,679,1,9999.0,0,9,20.04,1,1,1,monthly,106,ES,web,4.4,organic,0.0,yellow,1
50992715,2023-10-15,2025-12-21,808,2,22.83,0,13,5.71,5,0,0,monthly,101,DE,android,3.4,ads,16101.0,red,0
72526916,2023-01-06,2025-06-07,1090,3,33.01,10,14,23.6,2,0,0,monthly,101,IT,ios,3.7,organic,47260.0,white,0
59649910,2025-10-22,2025-11-08,70,4,58.46,0,15,21.39,1,0,1,annual,107,ES,ios,5.0,ads,48308.0,green,0
87578014,2025-11-03,2025-08-15,58,3,33.32,5,11,12.8,2,0,0,monthly,105,ES,ios,5.8,organic,56639.0,green,1
42532038,2023-09-21,2025-09-13,832,2,17.4,10,11,14.28,0,1,1,annual,103,ES,android,3.2,referral,36293.0,black,0
72526718,2023-02-04,2025-11-23,1061,4,46.01,20,15,24.1,2,0,1,annual,104,ES,ios,3.8,organic,38751.0,green,0
38354873,2023-05-15,2025-09-23,961,1,9.34,10,16,4.17,0,0,1,monthly,105,IT,web,3.1,ads,5917.0,black,0
49822926,2023-03-16,2025-12-12,1021,4,59.08,0,13,17.92,1,1,0,annual,104,IT,android,3.3,ads,32041.0,yellow,0
62604759,2025-06-29,2025-11-19,185,3,32.89,0,8,20.56,5,0,1,monthly,105,IT,android,5.3,ads,39834.0,white,1
32509908,2025-09-03,2025-11-28,119,4,45.39,20,11,14.22,3,0,1,annual,105,DE,ios,5.1,organic,25169.0,blue,1
96249886,2023-06-17,2025-06-17,928,2,16.55,0,11,18.64,0,2,0,monthly,102,ES,web,3.0,ads,30709.0,yellow,0
43899463,2025-03-28,2025-08-17,278,1,9.17,0,6,14.12,0,0,1,monthly,103,ES,ios,5.0,referral,-999.0,blue,1
54380554,2023-07-16,2025-05-23,899,3,27.84,20,15,11.05,1,0,0,annual,102,DE,android,3.8,referral,,blue,0
73514047,2024-02-07,2025-09-18,693,2,18.06,0,15,10.9,1,1,1,monthly,106,IT,web,4.1,organic,35504.0,white,0
60276118,2024-10-18,2025-11-13,439,2,21.42,0,10,18.77,0,0,1,annual,106,PT,ios,4.7,organic,31288.0,green,1
91303492,2025-02-27,2025-08-07,307,4,59.85,0,18,12.69,2,0,1,monthly,106,IT,ios,5.0,referral,42205.0,black,1
78373705,2025-08-15,2025-05-22,138,3,36.26,0,10,5.35,0,0,0,monthly,104,IT,android,5.8,organic,,blue,1
14759127,2023-02-19,2025-08-26,1046,2,17.63,10,11,15.48,0,0,1,monthly,104,PT,android,3.2,ads,46617.0,red,0
45957597,2023-08-04,2025-12-27,880,2,18.26,0,13,12.17,0,0,1,monthly,105,IT,ios,3.9,referral,24651.0,yellow,0
97309396,2023-11-04,2025-10-20,788,1,10.24,0,6,6.31,1,0,1,annual,103,NL,web,3.4,organic,42500.0,blue,1
78520370,2023-12-06,2025-05-24,756,1,7.21,0,8,14.43,0,0,0,monthly,107,ES,ios,3.5,organic,31724.0,green,1
48013715,2025-12-28,2025-08-29,10,1,10.06,10,3,17.35,2,1,1,annual,103,ES,web,5.4,ads,23332.0,black,0
96149654,2025-05-01,2025-05-17,244,3,29.64,10,11,14.87,1,0,0,annual,104,DE,ios,5.7,organic,,yellow,1
85984936,2023-12-17,2025-08-31,745,3,37.01,0,12,8.6,0,0,1,monthly,106,FR,ios,3.2,ads,26508.0,red,0
56003298,2025-11-30,2025-12-29,31,2,19.25,0,7,16.64,3,0,0,annual,106,FR,ios,5.4,organic,45920.0,black,1
69332272,2024-06-30,2025-06-05,549,2,22.33,0,9,20.46,3,0,1,monthly,104,IT,android,4.2,ads,18080.0,green,1
73978158,2024-07-02,2025-07-01,547,3,32.52,0,18,29.78,0,0,1,annual,103,DE,android,4.7,organic,35145.0,blue,0
84124933,2024-04-19,2025-07-13,621,3,33.5,0,10,23.15,3,0,0,annual,105,DE,web,4.8,organic,21751.0,black,1
24496295,2023-06-07,2025-05-13,938,4,60.83,0,20,10.97,1,0,1,monthly,104,ES,android,3.5,organic,48816.0,white,0
23948833,2025-10-20,2025-11-14,72,2,22.57,0,17,21.4,0,1,0,annual,104,FR,web,5.6,organic,42005.0,blue,0
43640836,2023-01-16,2025-05-28,1080,3,38.66,0,8,15.54,0,0,0,monthly,106,DE,web,3.7,partner,31373.0,red,1
21297419,2023-07-10,2025-11-06,905,2,20.08,0,13,8.34,1,0,1,monthly,101,ES,android,3.4,organic,31786.0,white,0
